,custom_score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/colset,config/et_bootstrap,config/et_max_depth,config/et_max_features,config/et_min_samples_leaf,config/et_min_samples_split,config/et_n_estimators,config/lr_C,config/lr_solver,config/svc_C,config/svc_kernel,config/weight_et,config/weight_lr,config/weight_svc,config/weight_xgb,config/xgb_alpha,config/xgb_colsample_bytree,config/xgb_eta,config/xgb_lambda,config/xgb_max_depth,config/xgb_min_child_weight,config/xgb_subsample,logdir
194,6800.0,1716982728,,False,1,274aa637,2024-05-29_13-38-48,1.3364644050598145,1.3364644050598145,51668,DESKTOP-8J3QSBJ,127.0.0.1,1.3364644050598145,1,"[100, 102, 103, 105]",False,16,sqrt,10,6,81,3.109583726086904,sag,0.5757578305477042,rbf,0.50760981082252,0.08592036783072465,0.9423741099982685,0.9660300603939804,0.05052986699195727,0.6740131555353961,0.019699454369781252,0.04975519365520561,8,5,0.9434953850366641,274aa637
195,7300.0,1716982730,,False,1,8b766ae8,2024-05-29_13-38-50,1.0704982280731201,1.0704982280731201,52692,DESKTOP-8J3QSBJ,127.0.0.1,1.0704982280731201,1,"[104, 102, 103, 105]",True,17,sqrt,3,4,143,0.12800533928500032,sag,0.5085473430188157,linear,0.7722870000540555,0.04880630780235429,0.6686240639330516,0.4486519468502844,1.8969942829733384,0.8031362960740396,0.059648074656496484,0.004037884785214455,7,4,0.5666292010601756,8b766ae8
196,6850.0,1716982731,,False,1,95fd0e38,2024-05-29_13-38-51,0.9764845371246338,0.9764845371246338,7600,DESKTOP-8J3QSBJ,127.0.0.1,0.9764845371246338,1,"[100, 102, 103, 105]",False,10,log2,10,7,154,1.5689564772291749,liblinear,0.4418904754479523,linear,0.3577509983410536,0.3358611397147411,0.8780870118689972,0.8705926011832256,2.038393242467587,0.6988135577635992,0.017860134054484868,4.740439030243057,6,2,0.5105331848760519,95fd0e38
197,6750.0,1716982734,,False,1,54ce3afb,2024-05-29_13-38-54,1.3630037307739258,1.3630037307739258,41128,DESKTOP-8J3QSBJ,127.0.0.1,1.3630037307739258,1,"[100, 104, 102, 103, 105]",False,13,sqrt,6,6,116,1.7818677672819603,lbfgs,0.3693380709953379,poly,0.4281157669476846,0.3628533601702565,0.5663753737119444,0.578474777941936,0.06018184790555984,0.8556473498342057,0.062264230115410775,2.8070453612949806,10,1,0.7945990369650244,54ce3afb
198,6900.0,1716982735,,False,1,71d7177e,2024-05-29_13-38-55,1.0449726581573486,1.0449726581573486,58444,DESKTOP-8J3QSBJ,127.0.0.1,1.0449726581573486,1,"[100, 101, 102, 103, 105]",True,18,sqrt,7,5,117,0.1394050582020558,sag,0.2814519602420166,linear,0.8570138700370165,0.18586291466434135,0.78803732579157,0.4647630496908394,0.19628993443249457,0.7075097824604708,0.013221878473020903,2.0198126468450353,8,2,0.8960745270481201,71d7177e
199,6800.0,1716982737,,False,1,c4b45d75,2024-05-29_13-38-57,0.9610006809234619,0.9610006809234619,56236,DESKTOP-8J3QSBJ,127.0.0.1,0.9610006809234619,1,"[100, 101, 102, 103]",False,13,log2,5,5,61,1.0308736157878435,sag,0.10600728548662255,poly,0.3087010977334872,0.291553617144797,0.3255265840688881,0.03720104041695249,0.09679162621751988,0.7528467499837987,0.030983863857459337,7.516692925223604,6,5,0.7053883219804329,c4b45d75
200,7100.0,1716982739,,False,1,a3774686,2024-05-29_13-38-59,1.6616525650024414,1.6616525650024414,34028,DESKTOP-8J3QSBJ,127.0.0.1,1.6616525650024414,1,"[101, 102, 103, 105]",True,17,sqrt,1,10,149,0.6209949536272734,liblinear,4.2513277349745735,rbf,0.9944074457053905,0.2119077742716361,0.6939050324920353,0.8149620908817229,0.01870635810326142,0.6729958209147042,0.024072744430350866,0.45989937735671077,6,3,0.9820805067327205,a3774686
201,6750.0,1716982741,,False,1,fd2bfb12,2024-05-29_13-39-01,1.7175564765930176,1.7175564765930176,18628,DESKTOP-8J3QSBJ,127.0.0.1,1.7175564765930176,1,"[100, 101, 102, 103]",False,13,log2,2,3,111,0.4339441234065411,newton-cg,0.14773403632931312,sigmoid,0.17951346513309005,0.72791089940877,0.13687869714193746,0.688822800823957,0.49508836595703853,0.9337050475887324,0.012340071360300933,0.07817174720731482,4,4,0.6759874108945408,fd2bfb12
202,6550.0,1716982743,,False,1,e6b4b2e6,2024-05-29_13-39-03,1.2404026985168457,1.2404026985168457,20564,DESKTOP-8J3QSBJ,127.0.0.1,1.2404026985168457,1,"[101, 102, 105]",False,20,sqrt,8,5,196,8.257401449604883,sag,0.4146008448983758,poly,0.9843524364069083,0.8821872414750326,0.20804574149279853,0.23245337479434314,2.58403521387241,0.578326671528838,0.012187866688901608,1.245913143828791,4,4,0.546658311006919,e6b4b2e6
203,6400.0,1716982745,,False,1,a6abd259,2024-05-29_13-39-05,1.2448253631591797,1.2448253631591797,17036,DESKTOP-8J3QSBJ,127.0.0.1,1.2448253631591797,1,"[100, 101, 102, 103, 104, 105]",False,13,sqrt,9,5,103,5.265291736990185,liblinear,0.39801134522751264,poly,0.5279561783632277,0.047076623472362134,0.4874431743008226,0.09353791352208765,0.026684043646286775,0.8845051555364214,0.039325660371711674,0.009954607616200538,6,1,0.787039849438737,a6abd259
204,6400.0,1716982747,,False,1,25ed6e47,2024-05-29_13-39-07,1.5026321411132812,1.5026321411132812,28528,DESKTOP-8J3QSBJ,127.0.0.1,1.5026321411132812,1,"[101, 103, 105]",True,13,log2,5,2,148,3.5247995718342,saga,0.2731159620006959,sigmoid,0.702104550595533,0.12765751195423414,0.1796627419663669,0.6163346988120292,0.17544679015768774,0.6157095007137967,0.012186941186945991,0.00513830942325196,4,1,0.8205302931707709,25ed6e47
205,6700.0,1716982748,,False,1,d645aecf,2024-05-29_13-39-08,0.9409997463226318,0.9409997463226318,50212,DESKTOP-8J3QSBJ,127.0.0.1,0.9409997463226318,1,"[101, 102, 103, 105]",False,4,log2,4,6,95,0.6119774139322626,lbfgs,0.2996593467531274,linear,0.9789291305477964,0.5262983529855738,0.15588780957697168,0.31940945711810875,0.8135722650702003,0.906201793122739,0.05420783940379528,0.006096234429278307,9,2,0.9970989745652004,d645aecf
206,6400.0,1716982750,,False,1,e915875c,2024-05-29_13-39-10,0.8799998760223389,0.8799998760223389,52436,DESKTOP-8J3QSBJ,127.0.0.1,0.8799998760223389,1,"[101, 103, 105]",False,14,log2,8,6,159,6.683657068906538,newton-cg,0.12537915118426707,linear,0.008966615179980097,0.17697869685039191,0.49610018473548145,0.3388370404544532,3.768808604490882,0.7190513850824263,0.032614381760143425,0.04053709247296447,3,3,0.6437175356913907,e915875c
207,6850.0,1716982752,,False,1,1e1cf9b4,2024-05-29_13-39-12,0.905876874923706,0.905876874923706,59416,DESKTOP-8J3QSBJ,127.0.0.1,0.905876874923706,1,"[101, 102, 105]",False,11,sqrt,7,5,141,4.3925775330268655,saga,0.5131666026874586,linear,0.8783097712435889,0.36344147042535063,0.8678241280656798,0.2866759487067507,0.018475318989179385,0.7361531519547544,0.017059281522481096,0.0010854674423999555,5,5,0.5403855400578845,1e1cf9b4
208,6350.0,1716982754,,False,1,3d5bdfc7,2024-05-29_13-39-14,1.0052125453948975,1.0052125453948975,14408,DESKTOP-8J3QSBJ,127.0.0.1,1.0052125453948975,1,"[100, 104, 102, 103, 105]",True,8,log2,6,2,133,0.8287086763716648,lbfgs,0.16102448217618504,linear,0.5885613752005633,0.4886148416859398,0.06907584481305329,0.1547496277710902,8.247564547245236,0.7124975991841215,0.07553101249592066,0.18956153434710798,6,1,0.603444169748712,3d5bdfc7
209,6900.0,1716982756,,False,1,2b51d7f3,2024-05-29_13-39-16,1.1420066356658936,1.1420066356658936,35024,DESKTOP-8J3QSBJ,127.0.0.1,1.1420066356658936,1,"[101, 103, 105]",True,19,log2,2,6,65,6.27632396194228,sag,2.620352008631885,linear,0.7024529620215723,0.8580730866227841,0.39990279813306445,0.8392382205665464,0.0030918902082470254,0.5818201992717936,0.017562934706086622,0.002119354003632748,10,4,0.76362728445989,2b51d7f3
210,6300.0,1716982758,,False,1,ae7971bd,2024-05-29_13-39-18,1.4749994277954102,1.4749994277954102,51676,DESKTOP-8J3QSBJ,127.0.0.1,1.4749994277954102,1,"[100, 101, 103, 105]",False,8,log2,1,7,155,1.108439400504438,sag,5.908464579138842,sigmoid,0.12103061929936898,0.8328666478781674,0.05902702741276289,0.3264365716483274,0.12267305197744745,0.9198084482898096,0.021394187681506163,0.0071657492245528545,8,3,0.6809637247416077,ae7971bd
211,7050.0,1716982760,,False,1,68d1bb80,2024-05-29_13-39-20,1.5483813285827637,1.5483813285827637,11900,DESKTOP-8J3QSBJ,127.0.0.1,1.5483813285827637,1,"[100, 102, 103, 105]",True,14,log2,3,2,91,2.7789655495427468,sag,6.400223434710303,sigmoid,0.770547036380529,0.04583354643402893,0.15292208934847584,0.5253368455860793,1.0485414854875343,0.7096911066908222,0.010543617872925832,0.009787371457370726,6,2,0.7863314166719853,68d1bb80
212,6850.0,1716982762,,False,1,93874855,2024-05-29_13-39-22,2.090348243713379,2.090348243713379,23888,DESKTOP-8J3QSBJ,127.0.0.1,2.090348243713379,1,"[104, 102, 103, 105]",True,9,log2,8,8,161,0.482438687372966,sag,4.537197816617801,poly,0.07410533441848623,0.4123338423194661,0.8142003849083194,0.8640467472061961,1.6351348854680197,0.6200557452080736,0.05682328991532664,0.06034507080286126,9,2,0.6709336480915564,93874855
213,7150.0,1716982763,,False,1,80a3e982,2024-05-29_13-39-23,1.416788101196289,1.416788101196289,46068,DESKTOP-8J3QSBJ,127.0.0.1,1.416788101196289,1,"[101, 102, 105]",True,6,log2,1,2,113,1.9583661226666236,lbfgs,1.5912281580466303,rbf,0.8619113144195066,0.18045711498099226,0.48024416036131357,0.261464727489481,5.097776030600076,0.6405289342317451,0.02773583666464517,0.9194117396095527,6,5,0.532766096989328,80a3e982
214,6650.0,1716982765,,False,1,7399c7c6,2024-05-29_13-39-25,1.3890595436096191,1.3890595436096191,50884,DESKTOP-8J3QSBJ,127.0.0.1,1.3890595436096191,1,"[100, 101, 102, 103]",True,6,sqrt,5,10,127,1.5030459264022153,saga,4.123104460379944,sigmoid,0.25711787072302916,0.8733903192020558,0.7568040762872897,0.9553669612149455,0.737204432820715,0.5913956178675985,0.011166044509254921,0.30795273250460786,8,4,0.5914796085234396,7399c7c6
215,6950.0,1716982768,,False,1,8d81ed4e,2024-05-29_13-39-28,1.6930477619171143,1.6930477619171143,38196,DESKTOP-8J3QSBJ,127.0.0.1,1.6930477619171143,1,"[101, 102, 105]",False,20,log2,1,10,130,0.7554967536807368,sag,0.3469811611970362,sigmoid,0.5664127737272631,0.5926850472873131,0.20353883918461574,0.37105574371383054,0.008805825152363046,0.7181662665079664,0.022190731334969734,0.6650003302077242,9,4,0.8456838442025325,8d81ed4e
216,6600.0,1716982770,,False,1,35808426,2024-05-29_13-39-30,2.0597119331359863,2.0597119331359863,9132,DESKTOP-8J3QSBJ,127.0.0.1,2.0597119331359863,1,"[100, 101, 102, 103]",True,14,log2,9,10,74,0.6638322775080435,newton-cg,4.7053929428256795,poly,0.675816602197906,0.6813902905013312,0.4771829467228982,0.2611716563087104,0.009478307966431178,0.6718458046296596,0.014394952640867016,0.0016988454333857078,5,1,0.8181087462764879,35808426
217,6650.0,1716982771,,False,1,1dcaf151,2024-05-29_13-39-31,1.28458833694458,1.28458833694458,56876,DESKTOP-8J3QSBJ,127.0.0.1,1.28458833694458,1,"[100, 104, 102, 103, 105]",True,4,sqrt,4,4,67,1.280624605079638,lbfgs,1.2675911863479186,rbf,0.11474281481865078,0.3826761672906408,0.9305429903625987,0.8579354512700857,0.27669221027420327,0.8965551754284915,0.03493947421893681,0.007416688369927513,5,3,0.8098733686636814,1dcaf151
218,6400.0,1716982773,,False,1,e730baa5,2024-05-29_13-39-33,1.042973279953003,1.042973279953003,62620,DESKTOP-8J3QSBJ,127.0.0.1,1.042973279953003,1,"[101, 102, 103]",True,8,log2,6,4,118,0.9515937508456014,lbfgs,1.5491825030271347,linear,0.44759718122962,0.8705969180762816,0.5206533919811498,0.5142015987294906,0.06999117809820897,0.870999300739794,0.05984881670579993,0.001189461473283302,10,3,0.8062826119155411,e730baa5
