model,scoring_function,features,score,n_features
SVC(C=0.8),calculate_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x104,x176,x499,x132,x5,x102,x463,x423",6200.0,23
SVC(C=0.8),precision_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x104,x176,x499,x132,x5,x102,x463,x423",0.561038961038961,23
SVC(C=0.8),accuracy_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x104,x176,x499,x132,x5,x102,x463,x423",0.548,23
RandomForestClassifier(),precision_calculate_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x176,x499,x132,x5,x102,x463,x423",8082.8,23
RandomForestClassifier(),calculate_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x176,x499,x132,x5,x102,x463,x423",12100.0,23
RandomForestClassifier(),precision_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x176,x499,x132,x5,x102,x463,x423",0.668,23
RandomForestClassifier(),accuracy_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x176,x499,x132,x5,x102,x463,x423",0.669,23
SVC(C=0.8),precision_calculate_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x176,x499,x132,x5,x102,x463,x423",3778.4090909090914,23
SVC(C=0.8),calculate_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x176,x499,x132,x5,x102,x463,x423",6650.0,23
SVC(C=0.8),precision_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x176,x499,x132,x5,x102,x463,x423",0.5681818181818182,23
SVC(C=0.8),accuracy_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x176,x499,x132,x5,x102,x463,x423",0.555,23
RandomForestClassifier(),precision_calculate_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x499,x132,x5,x102,x463,x423",8142.504930966469,23
RandomForestClassifier(),calculate_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x499,x132,x5,x102,x463,x423",12250.0,23
RandomForestClassifier(),precision_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x499,x132,x5,x102,x463,x423",0.6646942800788954,23
RandomForestClassifier(),accuracy_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x499,x132,x5,x102,x463,x423",0.668,23
SVC(C=0.8),precision_calculate_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x499,x132,x5,x102,x463,x423",3225.668449197861,23
SVC(C=0.8),calculate_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x499,x132,x5,x102,x463,x423",5800.0,23
SVC(C=0.8),precision_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x499,x132,x5,x102,x463,x423",0.5561497326203209,23
SVC(C=0.8),accuracy_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x499,x132,x5,x102,x463,x423",0.543,23
RandomForestClassifier(),precision_calculate_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x132,x5,x102,x463,x423",8701.386138613861,23
RandomForestClassifier(),calculate_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x132,x5,x102,x463,x423",12700.0,23
RandomForestClassifier(),precision_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x132,x5,x102,x463,x423",0.6851485148514852,23
RandomForestClassifier(),accuracy_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x132,x5,x102,x463,x423",0.688,23
SVC(C=0.8),precision_calculate_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x132,x5,x102,x463,x423",3647.6683937823836,23
SVC(C=0.8),calculate_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x132,x5,x102,x463,x423",6400.0,23
SVC(C=0.8),precision_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x132,x5,x102,x463,x423",0.5699481865284974,23
SVC(C=0.8),accuracy_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x132,x5,x102,x463,x423",0.555,23
RandomForestClassifier(),precision_calculate_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x5,x102,x463,x423",8195.849420849421,23
RandomForestClassifier(),calculate_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x5,x102,x463,x423",12450.0,23
RandomForestClassifier(),precision_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x5,x102,x463,x423",0.6583011583011583,23
RandomForestClassifier(),accuracy_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x5,x102,x463,x423",0.665,23
SVC(C=0.8),precision_calculate_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x5,x102,x463,x423",3593.4108527131784,23
SVC(C=0.8),calculate_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x5,x102,x463,x423",6350.0,23
SVC(C=0.8),precision_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x5,x102,x463,x423",0.5658914728682171,23
SVC(C=0.8),accuracy_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x5,x102,x463,x423",0.552,23
RandomForestClassifier(),precision_calculate_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x102,x463,x423",7980.882352941177,23
RandomForestClassifier(),calculate_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x102,x463,x423",12150.0,23
RandomForestClassifier(),precision_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x102,x463,x423",0.6568627450980392,23
RandomForestClassifier(),accuracy_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x102,x463,x423",0.661,23
SVC(C=0.8),precision_calculate_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x102,x463,x423",3825.975609756098,23
SVC(C=0.8),calculate_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x102,x463,x423",6850.0,23
SVC(C=0.8),precision_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x102,x463,x423",0.5585365853658537,23
SVC(C=0.8),accuracy_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x102,x463,x423",0.549,23
RandomForestClassifier(),precision_calculate_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x463,x423",7725.48828125,23
RandomForestClassifier(),calculate_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x463,x423",11950.0,23
RandomForestClassifier(),precision_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x463,x423",0.646484375,23
RandomForestClassifier(),accuracy_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x463,x423",0.651,23
SVC(C=0.8),precision_calculate_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x463,x423",3478.4415584415583,23
SVC(C=0.8),calculate_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x463,x423",6200.0,23
SVC(C=0.8),precision_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x463,x423",0.561038961038961,23
SVC(C=0.8),accuracy_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x463,x423",0.548,23
RandomForestClassifier(),precision_calculate_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",8724.472168905952,23
RandomForestClassifier(),calculate_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",12950.0,23
RandomForestClassifier(),precision_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",0.6737044145873321,23
RandomForestClassifier(),accuracy_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",0.682,23
SVC(C=0.8),precision_calculate_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",3086.1111111111113,23
SVC(C=0.8),calculate_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",5500.0,23
SVC(C=0.8),precision_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",0.5611111111111111,23
SVC(C=0.8),accuracy_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",0.545,23
RandomForestClassifier(),precision_calculate_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x463",8324.411764705881,23
RandomForestClassifier(),calculate_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x463",12450.0,23
RandomForestClassifier(),precision_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x463",0.6686274509803921,23
RandomForestClassifier(),accuracy_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x463",0.673,23
SVC(C=0.8),precision_calculate_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x463",3278.9256198347107,23
SVC(C=0.8),calculate_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x463",5750.0,23
SVC(C=0.8),precision_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x463",0.5702479338842975,23
SVC(C=0.8),accuracy_score,"x103,x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x463",0.552,23
RandomForestClassifier(),precision_calculate_score,"x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",7347.469635627531,22
RandomForestClassifier(),calculate_score,"x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",11450.0,22
RandomForestClassifier(),precision_score,"x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",0.6417004048582996,22
RandomForestClassifier(),accuracy_score,"x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",0.641,22
SVC(C=0.8),precision_calculate_score,"x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",3535.8310626703,22
SVC(C=0.8),calculate_score,"x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",6150.0,22
SVC(C=0.8),precision_score,"x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",0.5749318801089919,22
SVC(C=0.8),accuracy_score,"x336,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",0.556,22
RandomForestClassifier(),precision_calculate_score,"x103,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",8625.047984644913,22
RandomForestClassifier(),calculate_score,"x103,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",12950.0,22
RandomForestClassifier(),precision_score,"x103,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",0.6660268714011516,22
RandomForestClassifier(),accuracy_score,"x103,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",0.674,22
SVC(C=0.8),precision_calculate_score,"x103,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",3224.4475138121543,22
SVC(C=0.8),calculate_score,"x103,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",5750.0,22
SVC(C=0.8),precision_score,"x103,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",0.5607734806629834,22
SVC(C=0.8),accuracy_score,"x103,x413,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",0.545,22
RandomForestClassifier(),precision_calculate_score,"x103,x336,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",8500.3861003861,22
RandomForestClassifier(),calculate_score,"x103,x336,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",12800.0,22
RandomForestClassifier(),precision_score,"x103,x336,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",0.6640926640926641,22
RandomForestClassifier(),accuracy_score,"x103,x336,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",0.671,22
SVC(C=0.8),precision_calculate_score,"x103,x336,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",3505.61797752809,22
SVC(C=0.8),calculate_score,"x103,x336,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",6000.0,22
SVC(C=0.8),precision_score,"x103,x336,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",0.5842696629213483,22
SVC(C=0.8),accuracy_score,"x103,x336,x156,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",0.561,22
RandomForestClassifier(),precision_calculate_score,"x103,x336,x413,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",8325.73385518591,22
RandomForestClassifier(),calculate_score,"x103,x336,x413,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",12550.0,22
RandomForestClassifier(),precision_score,"x103,x336,x413,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",0.6634050880626223,22
RandomForestClassifier(),accuracy_score,"x103,x336,x413,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",0.668,22
SVC(C=0.8),precision_calculate_score,"x103,x336,x413,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",3204.9253731343283,22
SVC(C=0.8),calculate_score,"x103,x336,x413,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",5450.0,22
SVC(C=0.8),precision_score,"x103,x336,x413,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",0.5880597014925373,22
SVC(C=0.8),accuracy_score,"x103,x336,x413,x106,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",0.56,22
RandomForestClassifier(),precision_calculate_score,"x103,x336,x413,x156,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",7940.721649484535,22
RandomForestClassifier(),calculate_score,"x103,x336,x413,x156,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",11850.0,22
RandomForestClassifier(),precision_score,"x103,x336,x413,x156,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",0.6701030927835051,22
RandomForestClassifier(),accuracy_score,"x103,x336,x413,x156,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",0.666,22
SVC(C=0.8),precision_calculate_score,"x103,x336,x413,x156,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",3120.3438395415474,22
SVC(C=0.8),calculate_score,"x103,x336,x413,x156,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",5500.0,22
SVC(C=0.8),precision_score,"x103,x336,x413,x156,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",0.5673352435530086,22
SVC(C=0.8),accuracy_score,"x103,x336,x413,x156,x9,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",0.548,22
RandomForestClassifier(),precision_calculate_score,"x103,x336,x413,x156,x106,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",8249.397590361446,22
RandomForestClassifier(),calculate_score,"x103,x336,x413,x156,x106,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",12300.0,22
RandomForestClassifier(),precision_score,"x103,x336,x413,x156,x106,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",0.6706827309236948,22
RandomForestClassifier(),accuracy_score,"x103,x336,x413,x156,x106,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",0.671,22
SVC(C=0.8),precision_calculate_score,"x103,x336,x413,x156,x106,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",3573.9528795811516,22
SVC(C=0.8),calculate_score,"x103,x336,x413,x156,x106,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",6350.0,22
SVC(C=0.8),precision_score,"x103,x336,x413,x156,x106,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",0.56282722513089,22
SVC(C=0.8),accuracy_score,"x103,x336,x413,x156,x106,x229,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",0.549,22
RandomForestClassifier(),precision_calculate_score,"x103,x336,x413,x156,x106,x9,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",8226.764705882353,22
RandomForestClassifier(),calculate_score,"x103,x336,x413,x156,x106,x9,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",12450.0,22
RandomForestClassifier(),precision_score,"x103,x336,x413,x156,x106,x9,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",0.6607843137254902,22
RandomForestClassifier(),accuracy_score,"x103,x336,x413,x156,x106,x9,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",0.665,22
SVC(C=0.8),precision_calculate_score,"x103,x336,x413,x156,x106,x9,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",3268.508287292818,22
SVC(C=0.8),calculate_score,"x103,x336,x413,x156,x106,x9,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",5800.0,22
SVC(C=0.8),precision_score,"x103,x336,x413,x156,x106,x9,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",0.56353591160221,22
SVC(C=0.8),accuracy_score,"x103,x336,x413,x156,x106,x9,x101,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",0.547,22
RandomForestClassifier(),precision_calculate_score,"x103,x336,x413,x156,x106,x9,x229,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",7595.564516129032,22
RandomForestClassifier(),calculate_score,"x103,x336,x413,x156,x106,x9,x229,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",11700.0,22
RandomForestClassifier(),precision_score,"x103,x336,x413,x156,x106,x9,x229,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",0.6491935483870968,22
RandomForestClassifier(),accuracy_score,"x103,x336,x413,x156,x106,x9,x229,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",0.649,22
SVC(C=0.8),precision_calculate_score,"x103,x336,x413,x156,x106,x9,x229,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",3224.4475138121543,22
SVC(C=0.8),calculate_score,"x103,x336,x413,x156,x106,x9,x229,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",5750.0,22
SVC(C=0.8),precision_score,"x103,x336,x413,x156,x106,x9,x229,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",0.5607734806629834,22
SVC(C=0.8),accuracy_score,"x103,x336,x413,x156,x106,x9,x229,x149,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",0.545,22
RandomForestClassifier(),precision_calculate_score,"x103,x336,x413,x156,x106,x9,x229,x101,x10,x140,x323,x324,x404,x99,x105,x104,x176,x499,x132,x5,x102,x423",8437.429111531192,22
