,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,param_model__bootstrap,param_feature_selection__columns,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
79,22.763941097259522,0.42962332592182023,0.3085947036743164,0.0037919120605490993,2000,10,4,log2,,False,"[100, 102, 105, 403, 466]","{'model__n_estimators': 2000, 'model__min_samples_split': 10, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': None, 'model__bootstrap': False, 'feature_selection__columns': [100, 102, 105, 403, 466]}",5812.5,5937.5,6687.5,6000.0,5687.5,6025.0,348.209706929603,77
80,4.624870443344117,0.04070452217341389,0.07602839469909668,0.00041621709695638924,600,10,4,sqrt,40.0,True,"[8, 100, 102, 105]","{'model__n_estimators': 600, 'model__min_samples_split': 10, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 40, 'model__bootstrap': True, 'feature_selection__columns': [8, 100, 102, 105]}",5887.5,6825.0,6825.0,6200.0,6512.5,6450.0,364.4344934278313,8
81,15.8640296459198,0.10952318172595155,0.2966914176940918,0.008868259717656247,2000,5,1,sqrt,20.0,True,"[100, 102, 105, 403, 466]","{'model__n_estimators': 2000, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 20, 'model__bootstrap': True, 'feature_selection__columns': [100, 102, 105, 403, 466]}",5875.0,6187.5,6562.5,6562.5,6125.0,6262.5,266.34094690828147,41
82,3.4903385639190674,0.005131321667980547,0.04620194435119629,0.0003743943359626796,600,10,4,log2,10.0,True,"[8, 100, 102, 105]","{'model__n_estimators': 600, 'model__min_samples_split': 10, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 10, 'model__bootstrap': True, 'feature_selection__columns': [8, 100, 102, 105]}",6075.0,6700.0,6700.0,6137.5,6637.5,6450.0,282.28974476590537,8
83,13.07159514427185,0.11814211105803885,0.2173379421234131,0.002438011657454676,1600,10,1,log2,40.0,True,"[8, 100, 102, 105, 403]","{'model__n_estimators': 1600, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 40, 'model__bootstrap': True, 'feature_selection__columns': [8, 100, 102, 105, 403]}",6000.0,6187.5,6312.5,5937.5,6500.0,6187.5,205.3959590644373,51
84,8.484943342208862,0.05233859745945817,0.33141369819641114,0.0026291184000324917,1600,2,1,log2,,True,"[100, 102, 105]","{'model__n_estimators': 1600, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': None, 'model__bootstrap': True, 'feature_selection__columns': [100, 102, 105]}",5525.0,6212.5,6712.5,6087.5,6275.0,6162.5,382.01766974840314,54
85,12.829855394363403,0.2958597503128739,0.20866618156433106,0.0024086162234971363,1000,2,2,sqrt,,False,"[8, 100, 102, 105]","{'model__n_estimators': 1000, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': None, 'model__bootstrap': False, 'feature_selection__columns': [8, 100, 102, 105]}",5575.0,6262.5,5762.5,5575.0,6137.5,5862.5,286.6836235294929,92
86,9.57841477394104,0.0845376621727587,0.16039962768554689,0.002059562743015918,1200,10,2,log2,60.0,True,"[8, 100, 102, 105, 403]","{'model__n_estimators': 1200, 'model__min_samples_split': 10, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': 60, 'model__bootstrap': True, 'feature_selection__columns': [8, 100, 102, 105, 403]}",5937.5,6312.5,6375.0,6187.5,6562.5,6275.0,207.66559657295187,34
87,24.10584363937378,0.5532136120513517,0.30448284149169924,0.03738162049881763,2000,5,2,sqrt,20.0,False,"[8, 100, 102, 105]","{'model__n_estimators': 2000, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 20, 'model__bootstrap': False, 'feature_selection__columns': [8, 100, 102, 105]}",5637.5,6450.0,5887.5,5637.5,6262.5,5975.0,329.772648956823,85
88,1.5473657608032227,0.013019029436048017,0.02212066650390625,0.00018088535872538565,200,10,4,log2,,True,"[8, 100, 102, 105]","{'model__n_estimators': 200, 'model__min_samples_split': 10, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': None, 'model__bootstrap': True, 'feature_selection__columns': [8, 100, 102, 105]}",5950.0,6762.5,6575.0,5950.0,6575.0,6362.5,343.693177121688,18
89,9.962581443786622,0.09716411265210356,0.16643099784851073,0.00048656848680145705,1200,2,1,log2,40.0,True,"[100, 102, 105, 403, 466]","{'model__n_estimators': 1200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 40, 'model__bootstrap': True, 'feature_selection__columns': [100, 102, 105, 403, 466]}",5812.5,6312.5,6500.0,6312.5,5937.5,6175.0,257.390753524675,53
90,14.866013097763062,0.3342538126981908,0.17869558334350585,0.0005507208995535804,1200,2,2,log2,60.0,False,"[100, 102, 105, 403, 466]","{'model__n_estimators': 1200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': 60, 'model__bootstrap': False, 'feature_selection__columns': [100, 102, 105, 403, 466]}",5562.5,6000.0,6312.5,5937.5,5750.0,5912.5,251.86802099512354,86
91,22.819309043884278,0.3092800318492186,0.25187091827392577,0.007975319178564809,2000,2,4,log2,20.0,False,"[8, 100, 102, 105, 403]","{'model__n_estimators': 2000, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 20, 'model__bootstrap': False, 'feature_selection__columns': [8, 100, 102, 105, 403]}",5812.5,6250.0,6125.0,5687.5,6375.0,6050.0,260.40833319999575,72
92,9.642199611663818,0.06713316850068861,0.1564582347869873,0.0005363875382845691,1200,2,1,sqrt,20.0,True,"[100, 102, 105, 403, 466]","{'model__n_estimators': 1200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 20, 'model__bootstrap': True, 'feature_selection__columns': [100, 102, 105, 403, 466]}",5750.0,6125.0,6500.0,6250.0,6000.0,6125.0,250.0,60
93,23.83181734085083,0.5104691111841823,0.2701403617858887,0.006178808415226498,2000,5,4,log2,100.0,False,"[8, 100, 102, 105, 403]","{'model__n_estimators': 2000, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 100, 'model__bootstrap': False, 'feature_selection__columns': [8, 100, 102, 105, 403]}",5812.5,6187.5,6125.0,5687.5,6500.0,6062.5,287.77161083053346,71
94,5.861475849151612,0.058052486635541196,0.12550816535949708,0.004121486608334479,800,5,2,log2,60.0,False,"[100, 102, 105]","{'model__n_estimators': 800, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': 60, 'model__bootstrap': False, 'feature_selection__columns': [100, 102, 105]}",5587.5,6025.0,6400.0,6337.5,6087.5,6087.5,287.77161083053346,64
95,4.8442864418029785,0.016677714670999592,0.12850503921508788,0.0011657848251288448,1000,2,2,log2,20.0,True,"[100, 102, 105]","{'model__n_estimators': 1000, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': 20, 'model__bootstrap': True, 'feature_selection__columns': [100, 102, 105]}",5837.5,6525.0,6712.5,6275.0,6400.0,6350.0,294.2150573984955,22
96,1.691807174682617,0.01229684357994288,0.015361785888671875,0.00020724765897259348,200,2,2,log2,10.0,False,"[8, 100, 102, 105, 403]","{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': 10, 'model__bootstrap': False, 'feature_selection__columns': [8, 100, 102, 105, 403]}",5625.0,6437.5,6062.5,5687.5,6187.5,6000.0,306.18621784789724,82
97,12.2194109916687,0.21516222899930965,0.1496525764465332,0.0005771085209452045,1000,2,2,sqrt,60.0,False,"[100, 102, 105, 403, 466]","{'model__n_estimators': 1000, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 60, 'model__bootstrap': False, 'feature_selection__columns': [100, 102, 105, 403, 466]}",5500.0,5937.5,6312.5,5937.5,5750.0,5887.5,266.34094690828147,88
98,7.947503328323364,0.04727851265617362,0.20343170166015626,0.0021956194886693673,1600,10,1,log2,60.0,True,"[100, 102, 105]","{'model__n_estimators': 1600, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 60, 'model__bootstrap': True, 'feature_selection__columns': [100, 102, 105]}",5837.5,6587.5,6837.5,6275.0,6462.5,6400.0,335.4101966249685,14
99,8.913149547576904,0.11452963295378381,0.10231351852416992,0.0005819003872670282,800,2,4,sqrt,20.0,False,"[100, 102, 105, 403, 466]","{'model__n_estimators': 800, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 20, 'model__bootstrap': False, 'feature_selection__columns': [100, 102, 105, 403, 466]}",5875.0,6000.0,6625.0,6125.0,5812.5,6087.5,289.3959225697556,64
