,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,param_model__bootstrap,param_feature_selection__columns,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
11,2.497993898391724,0.03986775586560398,0.026541805267333983,0.0003623650750763549,200,10,2,sqrt,60.0,False,"[100, 103, 102, 105]","{'model__n_estimators': 200, 'model__min_samples_split': 10, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 60, 'model__bootstrap': False, 'feature_selection__columns': [100, 103, 102, 105]}",5637.5,6387.5,6137.5,5575.0,6137.5,5975.0,315.2380053229623,48
12,9.98773980140686,0.16489732857848874,0.10924549102783203,0.0012701941946984903,800,10,2,sqrt,60.0,False,"[100, 103, 102, 105]","{'model__n_estimators': 800, 'model__min_samples_split': 10, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 60, 'model__bootstrap': False, 'feature_selection__columns': [100, 103, 102, 105]}",5512.5,6262.5,6137.5,5700.0,6200.0,5962.5,299.4787137677735,53
13,3.152328300476074,0.0333829778200948,0.04622526168823242,0.00047989436000198343,400,10,4,log2,100.0,True,"[8, 100, 102, 103, 105, 403]","{'model__n_estimators': 400, 'model__min_samples_split': 10, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 100, 'model__bootstrap': True, 'feature_selection__columns': [8, 100, 102, 103, 105, 403]}",5612.5,6425.0,6425.0,5862.5,6300.0,6125.0,329.29849680798725,24
14,3.185218334197998,0.029182409592303428,0.047872400283813475,0.0004966231784205721,400,5,4,sqrt,80.0,True,"[8, 100, 103, 102, 105]","{'model__n_estimators': 400, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 80, 'model__bootstrap': True, 'feature_selection__columns': [8, 100, 103, 102, 105]}",5750.0,6562.5,6375.0,5937.5,6500.0,6225.0,322.5871975140985,12
15,7.197426700592041,0.013378056031692405,0.09683337211608886,0.0012777779143848588,1200,2,1,log2,10.0,True,"[8, 100, 103, 102, 105]","{'model__n_estimators': 1200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 10, 'model__bootstrap': True, 'feature_selection__columns': [8, 100, 103, 102, 105]}",5437.5,6687.5,6562.5,5937.5,6187.5,6162.5,450.0,20
16,26.233438968658447,0.5036062854283498,0.33696484565734863,0.004289576645500003,2000,10,1,sqrt,60.0,False,"[8, 100, 103, 102, 105]","{'model__n_estimators': 2000, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 60, 'model__bootstrap': False, 'feature_selection__columns': [8, 100, 103, 102, 105]}",5125.0,6062.5,5562.5,5187.5,5812.5,5550.0,358.8175023601831,100
17,1.552576208114624,0.009733722511044157,0.021371889114379882,0.00019933626327909334,200,2,4,sqrt,20.0,True,"[8, 100, 103, 102, 105]","{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 20, 'model__bootstrap': True, 'feature_selection__columns': [8, 100, 103, 102, 105]}",5750.0,6687.5,6375.0,5625.0,6187.5,6125.0,393.30331806380684,24
18,1.598273754119873,0.015702456868367694,0.02311573028564453,0.0002352324067963621,200,2,4,log2,,True,"[8, 100, 103, 102, 105]","{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': None, 'model__bootstrap': True, 'feature_selection__columns': [8, 100, 103, 102, 105]}",5750.0,6375.0,6375.0,5625.0,6500.0,6125.0,362.284418654736,24
19,4.93099570274353,0.056476305197066416,0.09270253181457519,0.0009225435131512811,600,5,2,sqrt,80.0,True,"[100, 103, 102, 105]","{'model__n_estimators': 600, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 80, 'model__bootstrap': True, 'feature_selection__columns': [100, 103, 102, 105]}",5887.5,6387.5,6450.0,5825.0,6387.5,6187.5,272.14426321346554,15
20,11.776708602905273,0.23203366628211375,0.16512646675109863,0.0018152724140567801,1000,5,4,sqrt,60.0,False,"[100, 102, 103, 105, 403, 466]","{'model__n_estimators': 1000, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 60, 'model__bootstrap': False, 'feature_selection__columns': [100, 102, 103, 105, 403, 466]}",5487.5,5925.0,6300.0,5675.0,6050.0,5887.5,283.94541729001367,70
