n_features,Combination,score,accuracy,accuracy_top_20pc,XGB_params,SVM_params,split_size
4,"('XGBClassifier',)",6485.714285714285,0.6491428571428571,0.7285714285714285,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('SVC',)",6485.714285714285,0.6451428571428571,0.7285714285714285,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6542.857142857143,0.6417142857142857,0.7342857142857143,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier',)",6428.571428571428,0.6342857142857142,0.7228571428571429,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('SVC',)",6714.285714285715,0.6554285714285715,0.7514285714285714,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6628.571428571428,0.6571428571428571,0.7428571428571429,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier',)",6485.714285714285,0.6417142857142857,0.7285714285714285,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('SVC',)",6314.285714285715,0.6257142857142857,0.7114285714285714,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6285.714285714285,0.6468571428571429,0.7085714285714285,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier',)",6285.714285714285,0.6428571428571429,0.7085714285714285,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('SVC',)",6657.142857142857,0.6325714285714286,0.7457142857142857,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6657.142857142857,0.6445714285714286,0.7457142857142857,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier',)",6371.428571428572,0.6474285714285715,0.7171428571428572,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('SVC',)",6800.0,0.6411428571428571,0.76,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6828.571428571428,0.6497142857142857,0.7628571428571429,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier',)",6714.285714285715,0.6537142857142857,0.7514285714285714,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('SVC',)",6771.428571428572,0.6348571428571429,0.7571428571428571,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6685.714285714285,0.6502857142857142,0.7485714285714286,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier',)",6114.285714285715,0.6457142857142857,0.6914285714285714,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('SVC',)",6628.571428571428,0.6222857142857143,0.7428571428571429,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6400.0,0.6417142857142857,0.72,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier',)",6914.285714285715,0.6691428571428572,0.7714285714285715,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('SVC',)",7142.857142857143,0.6485714285714286,0.7942857142857143,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",7228.571428571428,0.6565714285714286,0.8028571428571428,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier',)",6542.857142857143,0.644,0.7342857142857143,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('SVC',)",6714.285714285715,0.6422857142857142,0.7514285714285714,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6800.0,0.6485714285714286,0.76,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier',)",6800.0,0.644,0.76,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('SVC',)",7028.571428571428,0.6314285714285715,0.7828571428571428,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6914.285714285715,0.6502857142857142,0.7714285714285715,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier',)",6171.428571428572,0.6171428571428571,0.6971428571428572,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('SVC',)",6485.714285714285,0.6497142857142857,0.7285714285714285,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6628.571428571428,0.6474285714285715,0.7428571428571429,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier',)",6742.857142857143,0.6348571428571429,0.7542857142857143,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('SVC',)",6942.857142857143,0.6137142857142858,0.7742857142857142,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6914.285714285715,0.6285714285714286,0.7714285714285715,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier',)",6085.714285714285,0.6371428571428571,0.6885714285714286,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('SVC',)",6428.571428571428,0.6365714285714286,0.7228571428571429,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6371.428571428572,0.6405714285714286,0.7171428571428572,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier',)",6571.428571428572,0.6508571428571429,0.7371428571428571,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('SVC',)",6828.571428571428,0.6422857142857142,0.7628571428571429,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6800.0,0.6548571428571428,0.76,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier',)",6571.428571428572,0.6297142857142857,0.7371428571428571,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('SVC',)",6685.714285714285,0.6074285714285714,0.7485714285714286,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6800.0,0.6194285714285714,0.76,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier',)",6371.428571428572,0.6434285714285715,0.7171428571428572,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('SVC',)",6600.0,0.6548571428571428,0.74,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6571.428571428572,0.6582857142857143,0.7371428571428571,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier',)",6228.571428571428,0.6331428571428571,0.7028571428571428,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('SVC',)",6742.857142857143,0.6291428571428571,0.7542857142857143,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6600.0,0.6365714285714286,0.74,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier',)",6057.142857142857,0.6257142857142857,0.6857142857142857,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('SVC',)",6742.857142857143,0.6228571428571429,0.7542857142857143,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6457.142857142857,0.6314285714285715,0.7257142857142858,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier',)",6428.571428571428,0.6474285714285715,0.7228571428571429,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('SVC',)",7085.714285714285,0.6405714285714286,0.7885714285714286,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6885.714285714285,0.656,0.7685714285714286,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier',)",6714.285714285715,0.6697142857142857,0.7514285714285714,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('SVC',)",6857.142857142857,0.6371428571428571,0.7657142857142857,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6885.714285714285,0.652,0.7685714285714286,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier',)",6685.714285714285,0.6485714285714286,0.7485714285714286,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('SVC',)",6628.571428571428,0.6285714285714286,0.7428571428571429,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6657.142857142857,0.6451428571428571,0.7457142857142857,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier',)",6514.285714285715,0.6531428571428571,0.7314285714285714,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('SVC',)",6571.428571428572,0.6468571428571429,0.7371428571428571,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6514.285714285715,0.6617142857142857,0.7314285714285714,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier',)",6685.714285714285,0.6371428571428571,0.7485714285714286,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('SVC',)",6800.0,0.624,0.76,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6771.428571428572,0.6348571428571429,0.7571428571428571,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier',)",6714.285714285715,0.6462857142857142,0.7514285714285714,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
