blueGold,blueMinionsKilled,blueJungleMinionsKilled,blueAvgLevel,redGold,redMinionsKilled,redJungleMinionsKilled,redAvgLevel,blueHeraldKills,blueTowersDestroyed,redTowersDestroyed,blue_win
25683.0,386.0,108.0,9.4,28684.0,408.0,88.0,9.6,1.0,1.0,0.0,0
27670.0,339.0,80.0,9.2,24380.0,378.0,100.0,9.2,1.0,0.0,1.0,1
21505.0,254.0,61.0,8.4,32872.0,334.0,119.0,9.6,0.0,4.0,0.0,0
26151.0,358.0,105.0,9.6,26453.0,397.0,104.0,9.8,1.0,1.0,0.0,0
23596.0,251.0,87.0,9.2,26833.0,358.0,100.0,9.0,1.0,1.0,0.0,1
26581.0,326.0,72.0,9.4,27054.0,349.0,76.0,9.4,0.0,0.0,0.0,0
23946.0,335.0,62.0,9.0,31395.0,305.0,97.0,9.2,0.0,2.0,0.0,0
23483.0,335.0,82.0,9.2,25150.0,326.0,116.0,9.4,0.0,0.0,0.0,0
26827.0,388.0,77.0,9.2,23390.0,336.0,90.0,9.0,2.0,0.0,2.0,1
29813.0,338.0,84.0,9.4,25688.0,342.0,64.0,9.0,1.0,1.0,1.0,1
24394.0,354.0,62.0,8.8,27248.0,386.0,100.0,9.6,1.0,1.0,2.0,0
29554.0,376.0,71.0,9.4,22919.0,338.0,96.0,8.8,2.0,0.0,3.0,0
28051.0,313.0,91.0,9.2,27198.0,313.0,90.0,8.8,2.0,2.0,1.0,1
27772.0,353.0,114.0,10.0,23177.0,357.0,91.0,9.4,1.0,0.0,0.0,1
22067.0,353.0,83.0,8.8,28131.0,389.0,103.0,9.8,1.0,1.0,0.0,0
27042.0,308.0,81.0,9.2,24428.0,303.0,89.0,9.0,2.0,1.0,2.0,1
25623.0,364.0,58.0,9.0,27842.0,322.0,115.0,9.4,0.0,1.0,1.0,0
32641.0,419.0,81.0,9.8,23893.0,301.0,84.0,8.6,1.0,1.0,3.0,1
24411.0,340.0,79.0,8.8,26440.0,355.0,76.0,9.0,0.0,1.0,0.0,0
26362.0,358.0,70.0,8.6,29549.0,377.0,68.0,9.2,2.0,2.0,0.0,1
25482.0,292.0,55.0,8.6,28671.0,376.0,84.0,9.4,0.0,1.0,0.0,0
22091.0,338.0,87.0,9.0,29432.0,365.0,122.0,9.6,0.0,4.0,0.0,0
27335.0,389.0,85.0,9.2,26859.0,364.0,104.0,9.6,1.0,0.0,1.0,0
30507.0,363.0,132.0,9.6,22870.0,328.0,69.0,8.6,3.0,0.0,2.0,1
29128.0,322.0,72.0,9.2,25374.0,339.0,70.0,8.8,3.0,0.0,1.0,1
24206.0,329.0,83.0,9.0,30872.0,323.0,97.0,9.4,0.0,4.0,0.0,0
21710.0,393.0,89.0,9.2,26583.0,408.0,90.0,9.6,0.0,1.0,0.0,0
25357.0,335.0,83.0,8.8,28157.0,304.0,80.0,9.4,2.0,1.0,2.0,0
24253.0,353.0,88.0,9.4,23184.0,384.0,88.0,9.2,1.0,0.0,0.0,1
26266.0,394.0,96.0,9.2,24083.0,334.0,112.0,9.2,2.0,0.0,1.0,0
26249.0,334.0,75.0,9.0,27857.0,379.0,93.0,9.8,2.0,0.0,1.0,0
25440.0,334.0,75.0,9.2,28287.0,356.0,103.0,9.4,2.0,0.0,0.0,1
28375.0,327.0,107.0,9.8,29133.0,341.0,82.0,10.0,1.0,1.0,1.0,0
29645.0,367.0,68.0,9.8,27543.0,344.0,75.0,9.6,3.0,1.0,3.0,1
28338.0,316.0,88.0,9.4,26567.0,330.0,74.0,9.2,2.0,2.0,1.0,1
26655.0,315.0,89.0,8.8,26264.0,316.0,76.0,9.0,3.0,0.0,1.0,1
30418.0,339.0,88.0,9.2,20377.0,261.0,74.0,7.4,3.0,0.0,7.0,1
23431.0,331.0,86.0,9.0,29860.0,394.0,89.0,9.8,0.0,1.0,0.0,0
22447.0,292.0,74.0,8.4,29970.0,375.0,96.0,9.6,1.0,3.0,0.0,0
30577.0,306.0,83.0,9.6,28217.0,335.0,79.0,9.4,3.0,1.0,1.0,0
25969.0,318.0,72.0,9.2,30122.0,352.0,84.0,9.6,1.0,3.0,1.0,0
23954.0,313.0,77.0,9.0,30270.0,361.0,99.0,10.0,1.0,1.0,0.0,0
28580.0,327.0,80.0,9.2,21238.0,345.0,84.0,8.8,3.0,0.0,3.0,1
29000.0,375.0,84.0,9.6,25251.0,390.0,95.0,9.4,2.0,0.0,1.0,1
28347.0,345.0,99.0,9.4,25883.0,335.0,88.0,9.0,1.0,0.0,1.0,0
26577.0,317.0,88.0,9.4,23197.0,316.0,76.0,8.8,2.0,0.0,1.0,1
26721.0,316.0,68.0,8.8,38781.0,349.0,112.0,10.0,0.0,3.0,0.0,0
25486.0,341.0,90.0,9.4,24706.0,300.0,102.0,9.2,0.0,1.0,0.0,1
28291.0,344.0,80.0,9.8,25283.0,323.0,84.0,9.2,1.0,0.0,1.0,1
23228.0,352.0,80.0,9.2,24992.0,302.0,112.0,9.6,0.0,0.0,0.0,0
27624.0,304.0,66.0,8.8,27169.0,334.0,92.0,9.0,1.0,0.0,1.0,0
26717.0,223.0,97.0,8.8,34126.0,298.0,87.0,9.4,0.0,3.0,0.0,0
27954.0,303.0,70.0,9.2,28509.0,324.0,75.0,9.4,2.0,1.0,0.0,1
20822.0,221.0,71.0,8.0,30849.0,346.0,89.0,9.6,0.0,2.0,0.0,0
27768.0,297.0,90.0,9.2,29345.0,298.0,84.0,9.4,1.0,1.0,1.0,1
26605.0,364.0,112.0,9.6,29881.0,340.0,84.0,9.4,0.0,2.0,1.0,0
26733.0,313.0,64.0,9.0,32869.0,339.0,83.0,9.6,1.0,3.0,1.0,0
25659.0,339.0,76.0,9.0,26277.0,330.0,71.0,9.0,2.0,1.0,0.0,1
23761.0,329.0,85.0,8.8,26790.0,282.0,86.0,9.2,3.0,1.0,1.0,0
30589.0,369.0,96.0,9.6,23057.0,293.0,79.0,8.6,1.0,0.0,0.0,1
23302.0,292.0,59.0,8.4,29902.0,298.0,71.0,9.0,1.0,2.0,0.0,0
26135.0,383.0,73.0,9.4,28588.0,333.0,85.0,9.6,1.0,1.0,0.0,1
28418.0,293.0,91.0,9.2,31385.0,338.0,65.0,9.4,3.0,1.0,1.0,0
23076.0,321.0,44.0,8.0,29002.0,347.0,97.0,9.2,0.0,1.0,0.0,0
31070.0,360.0,92.0,9.6,21813.0,295.0,83.0,8.6,1.0,0.0,3.0,1
24235.0,332.0,96.0,9.0,27000.0,349.0,83.0,9.4,2.0,1.0,1.0,0
29514.0,378.0,88.0,9.6,27610.0,329.0,79.0,9.4,1.0,0.0,3.0,1
30073.0,376.0,106.0,9.8,22795.0,275.0,78.0,8.6,2.0,0.0,1.0,1
26572.0,330.0,67.0,9.2,27353.0,360.0,87.0,9.2,1.0,1.0,0.0,0
27530.0,376.0,97.0,9.6,25923.0,409.0,81.0,9.2,2.0,1.0,1.0,1
29843.0,332.0,108.0,9.4,24028.0,332.0,88.0,9.0,3.0,0.0,2.0,1
32567.0,382.0,94.0,10.0,23104.0,331.0,49.0,8.6,3.0,0.0,4.0,1
24135.0,326.0,63.0,8.6,29611.0,355.0,99.0,9.8,0.0,2.0,1.0,0
23519.0,355.0,84.0,8.6,30220.0,395.0,117.0,10.2,0.0,2.0,0.0,0
25748.0,290.0,62.0,8.8,34443.0,330.0,86.0,9.6,0.0,4.0,0.0,0
25970.0,378.0,60.0,9.0,25864.0,325.0,81.0,9.0,1.0,1.0,1.0,1
28547.0,367.0,80.0,9.6,28504.0,380.0,112.0,9.6,0.0,0.0,0.0,0
22766.0,305.0,93.0,8.4,29659.0,388.0,66.0,9.8,0.0,2.0,0.0,0
26179.0,361.0,89.0,9.4,26289.0,328.0,70.0,9.6,3.0,0.0,1.0,1
29520.0,326.0,104.0,9.4,28595.0,328.0,99.0,9.4,1.0,0.0,2.0,1
24169.0,322.0,65.0,8.8,28530.0,337.0,95.0,10.0,2.0,0.0,0.0,0
21490.0,300.0,86.0,8.4,29189.0,381.0,93.0,9.8,1.0,2.0,0.0,0
22159.0,367.0,75.0,8.6,29805.0,409.0,116.0,10.0,0.0,2.0,0.0,0
22674.0,350.0,88.0,8.8,25584.0,367.0,94.0,9.6,2.0,0.0,0.0,0
24562.0,380.0,103.0,9.6,25317.0,387.0,95.0,9.4,0.0,1.0,1.0,0
26125.0,321.0,64.0,9.2,28709.0,379.0,84.0,9.2,0.0,0.0,1.0,0
25381.0,345.0,72.0,9.2,23284.0,261.0,116.0,8.6,1.0,1.0,1.0,1
28273.0,401.0,76.0,9.4,22700.0,344.0,88.0,9.2,2.0,0.0,2.0,1
24196.0,292.0,92.0,8.8,29684.0,325.0,89.0,9.8,0.0,1.0,1.0,0
25831.0,336.0,80.0,9.0,24514.0,366.0,78.0,9.4,2.0,1.0,2.0,0
26579.0,370.0,100.0,9.2,27731.0,362.0,68.0,9.6,2.0,1.0,1.0,0
30610.0,324.0,93.0,10.2,21912.0,306.0,87.0,8.4,2.0,0.0,2.0,1
26906.0,353.0,74.0,9.2,25368.0,368.0,97.0,9.2,2.0,1.0,1.0,0
30549.0,351.0,85.0,9.6,18245.0,255.0,70.0,7.6,1.0,0.0,6.0,1
26218.0,334.0,79.0,9.0,23322.0,293.0,93.0,8.8,1.0,0.0,0.0,1
23408.0,326.0,73.0,9.0,28542.0,364.0,83.0,9.6,2.0,1.0,0.0,0
27607.0,329.0,92.0,9.4,25802.0,381.0,68.0,9.0,1.0,0.0,2.0,1
26195.0,387.0,77.0,9.2,22024.0,328.0,82.0,8.8,2.0,0.0,1.0,1
25239.0,324.0,82.0,9.2,25251.0,355.0,91.0,9.2,1.0,1.0,0.0,0
27798.0,393.0,64.0,9.2,22053.0,290.0,82.0,8.4,1.0,0.0,2.0,1
26874.0,335.0,96.0,9.4,26981.0,397.0,89.0,9.4,3.0,1.0,1.0,1
26798.0,309.0,84.0,8.8,27486.0,342.0,76.0,9.2,3.0,0.0,1.0,1
26103.0,360.0,89.0,9.2,27055.0,368.0,64.0,9.2,2.0,1.0,1.0,0
27165.0,346.0,83.0,9.0,25009.0,328.0,87.0,8.6,0.0,1.0,0.0,1
28150.0,316.0,88.0,9.2,27335.0,374.0,85.0,9.4,2.0,0.0,1.0,0
28928.0,323.0,87.0,9.2,26035.0,327.0,88.0,9.0,1.0,0.0,1.0,0
28262.0,349.0,88.0,9.6,24999.0,306.0,87.0,9.2,2.0,0.0,1.0,1
22988.0,336.0,96.0,9.0,24806.0,340.0,109.0,9.6,0.0,0.0,0.0,0
25209.0,357.0,121.0,9.6,25661.0,382.0,76.0,9.8,2.0,0.0,1.0,0
28023.0,381.0,93.0,9.8,25155.0,352.0,80.0,9.2,3.0,1.0,1.0,1
24882.0,382.0,98.0,9.6,22861.0,341.0,95.0,9.4,1.0,1.0,0.0,1
27941.0,335.0,90.0,9.2,26052.0,320.0,102.0,9.4,1.0,1.0,1.0,1
31827.0,384.0,104.0,9.6,20757.0,265.0,85.0,8.0,3.0,0.0,4.0,1
30896.0,364.0,86.0,9.6,27270.0,294.0,82.0,9.2,0.0,0.0,2.0,0
24967.0,347.0,62.0,9.0,25567.0,347.0,105.0,9.0,1.0,1.0,0.0,0
25441.0,334.0,90.0,8.8,26092.0,334.0,83.0,9.2,2.0,0.0,1.0,1
25037.0,353.0,96.0,9.4,28546.0,356.0,103.0,9.6,0.0,1.0,0.0,0
27260.0,339.0,87.0,9.6,22695.0,308.0,80.0,8.8,2.0,0.0,1.0,1
29095.0,357.0,68.0,9.4,24476.0,308.0,63.0,9.0,1.0,0.0,1.0,1
26245.0,372.0,91.0,9.4,21828.0,357.0,73.0,8.8,2.0,0.0,1.0,1
26814.0,320.0,76.0,9.0,28139.0,322.0,83.0,9.2,2.0,1.0,0.0,1
22724.0,258.0,73.0,8.2,28241.0,327.0,78.0,9.2,0.0,1.0,0.0,0
29308.0,310.0,64.0,9.2,25775.0,363.0,87.0,9.4,1.0,1.0,1.0,1
24221.0,316.0,79.0,8.8,31559.0,341.0,114.0,9.8,0.0,4.0,1.0,0
29726.0,362.0,82.0,9.8,24628.0,325.0,85.0,9.0,2.0,1.0,1.0,1
30901.0,349.0,70.0,9.2,25522.0,280.0,66.0,8.4,2.0,0.0,2.0,1
32249.0,332.0,92.0,9.4,24564.0,321.0,119.0,8.8,3.0,1.0,2.0,1
24343.0,317.0,88.0,8.4,28784.0,352.0,102.0,9.6,2.0,1.0,0.0,1
28146.0,359.0,89.0,9.4,26773.0,328.0,82.0,9.0,3.0,0.0,1.0,1
28074.0,364.0,72.0,9.4,26927.0,352.0,84.0,9.4,2.0,1.0,0.0,1
27784.0,394.0,88.0,9.6,24441.0,381.0,85.0,9.4,2.0,0.0,2.0,1
27786.0,326.0,109.0,9.4,26266.0,343.0,76.0,9.2,2.0,0.0,0.0,1
22825.0,343.0,81.0,9.0,26674.0,378.0,102.0,9.4,0.0,1.0,0.0,0
23170.0,314.0,91.0,9.0,28122.0,353.0,68.0,9.6,3.0,1.0,0.0,0
30033.0,331.0,112.0,9.2,26239.0,293.0,76.0,8.8,1.0,1.0,3.0,1
24999.0,314.0,77.0,9.2,24660.0,311.0,72.0,9.0,1.0,0.0,0.0,1
29550.0,406.0,100.0,9.6,22941.0,370.0,78.0,9.0,3.0,0.0,2.0,1
25518.0,418.0,83.0,9.8,23716.0,381.0,100.0,9.2,0.0,0.0,0.0,1
27194.0,387.0,84.0,9.8,22686.0,296.0,88.0,8.8,2.0,0.0,1.0,1
28516.0,405.0,76.0,9.8,21615.0,375.0,74.0,8.6,2.0,0.0,1.0,1
24856.0,339.0,70.0,8.6,28748.0,337.0,90.0,9.4,1.0,2.0,0.0,0
30450.0,344.0,101.0,9.6,24155.0,328.0,86.0,9.0,1.0,0.0,1.0,1
27728.0,362.0,90.0,9.4,22754.0,335.0,82.0,9.0,1.0,0.0,1.0,1
22615.0,326.0,87.0,8.8,32023.0,396.0,95.0,10.2,0.0,4.0,0.0,0
23256.0,359.0,79.0,9.2,25134.0,379.0,90.0,9.2,0.0,1.0,0.0,0
28959.0,340.0,96.0,9.2,31147.0,315.0,88.0,9.6,2.0,0.0,1.0,0
27397.0,271.0,88.0,9.4,28562.0,279.0,79.0,9.2,2.0,0.0,0.0,0
32295.0,367.0,76.0,10.0,22766.0,298.0,69.0,8.6,3.0,0.0,2.0,1
28903.0,391.0,72.0,9.8,24371.0,314.0,73.0,8.8,1.0,1.0,2.0,1
24229.0,348.0,88.0,9.0,25355.0,330.0,89.0,9.2,1.0,0.0,1.0,1
25588.0,353.0,95.0,8.8,24588.0,305.0,76.0,9.2,3.0,0.0,1.0,1
25068.0,359.0,102.0,9.6,24278.0,326.0,115.0,9.0,1.0,0.0,0.0,1
28032.0,347.0,61.0,9.2,24143.0,328.0,86.0,8.6,2.0,1.0,2.0,1
25263.0,374.0,77.0,9.4,27642.0,359.0,116.0,9.6,1.0,1.0,0.0,1
29197.0,329.0,92.0,9.8,24531.0,343.0,94.0,9.0,3.0,0.0,1.0,1
25264.0,324.0,84.0,9.2,31457.0,374.0,123.0,9.6,0.0,2.0,0.0,0
29397.0,388.0,88.0,9.6,25575.0,392.0,98.0,9.6,3.0,0.0,3.0,1
25574.0,286.0,108.0,9.0,30880.0,342.0,104.0,9.8,0.0,1.0,0.0,0
24301.0,337.0,98.0,9.4,23607.0,368.0,116.0,9.6,0.0,0.0,0.0,1
30745.0,356.0,119.0,9.8,23201.0,311.0,22.0,7.8,3.0,0.0,3.0,1
23598.0,326.0,99.0,8.6,27473.0,392.0,96.0,9.0,1.0,1.0,0.0,0
23540.0,381.0,75.0,9.0,25362.0,391.0,100.0,10.0,1.0,0.0,0.0,1
28531.0,342.0,79.0,9.2,28413.0,354.0,88.0,9.4,2.0,0.0,1.0,1
31676.0,298.0,130.0,9.8,22550.0,302.0,75.0,8.2,3.0,1.0,3.0,1
24782.0,331.0,71.0,9.2,27263.0,350.0,85.0,9.8,1.0,0.0,0.0,0
27589.0,333.0,96.0,9.2,26007.0,369.0,92.0,9.0,3.0,0.0,1.0,1
37391.0,387.0,87.0,10.0,23275.0,340.0,54.0,8.6,2.0,0.0,4.0,1
25815.0,304.0,86.0,9.0,27906.0,320.0,53.0,9.4,2.0,1.0,0.0,0
21838.0,368.0,65.0,8.8,27660.0,382.0,89.0,9.2,0.0,1.0,0.0,0
24192.0,320.0,89.0,8.6,26348.0,291.0,73.0,9.2,2.0,0.0,1.0,0
28841.0,375.0,99.0,9.0,24454.0,309.0,76.0,8.6,2.0,0.0,2.0,1
26204.0,301.0,70.0,8.6,33548.0,306.0,113.0,10.0,0.0,2.0,0.0,0
26974.0,360.0,81.0,9.4,27245.0,359.0,96.0,9.2,3.0,1.0,1.0,1
26668.0,405.0,67.0,9.8,24917.0,333.0,80.0,9.0,0.0,0.0,0.0,1
29635.0,348.0,84.0,9.4,31027.0,329.0,75.0,9.4,1.0,3.0,1.0,0
25884.0,374.0,100.0,9.8,22845.0,324.0,59.0,9.0,2.0,0.0,0.0,1
24466.0,336.0,99.0,9.0,24756.0,381.0,84.0,9.2,2.0,1.0,0.0,0
23420.0,359.0,67.0,8.8,26633.0,370.0,90.0,9.0,0.0,1.0,0.0,0
25753.0,338.0,72.0,9.2,24790.0,316.0,80.0,9.4,3.0,0.0,2.0,1
25239.0,367.0,71.0,9.2,26310.0,372.0,104.0,9.4,1.0,0.0,0.0,0
24659.0,350.0,111.0,9.2,25688.0,327.0,80.0,9.2,0.0,0.0,0.0,1
26861.0,327.0,68.0,9.2,31014.0,386.0,107.0,10.0,1.0,2.0,1.0,0
27883.0,326.0,93.0,9.2,27896.0,352.0,99.0,9.6,2.0,0.0,1.0,0
26764.0,350.0,75.0,9.4,28620.0,380.0,98.0,9.8,2.0,1.0,1.0,1
29527.0,395.0,100.0,9.8,22887.0,342.0,58.0,8.8,2.0,0.0,2.0,1
32822.0,362.0,68.0,9.6,24129.0,314.0,74.0,8.8,2.0,0.0,4.0,1
25530.0,314.0,76.0,9.2,30670.0,353.0,80.0,9.2,1.0,2.0,0.0,0
29909.0,324.0,80.0,9.4,29837.0,328.0,61.0,9.4,1.0,0.0,0.0,1
26994.0,358.0,94.0,9.4,25730.0,322.0,87.0,9.2,1.0,0.0,1.0,1
30263.0,343.0,78.0,9.0,25469.0,268.0,72.0,8.4,2.0,1.0,1.0,1
27954.0,371.0,81.0,8.8,25272.0,290.0,119.0,9.2,4.0,0.0,2.0,0
25935.0,356.0,102.0,9.2,30238.0,360.0,74.0,9.4,1.0,2.0,0.0,0
26473.0,332.0,86.0,9.2,24535.0,344.0,98.0,9.6,1.0,0.0,1.0,1
24538.0,388.0,93.0,9.4,24365.0,355.0,91.0,9.0,1.0,0.0,0.0,0
24238.0,285.0,59.0,8.8,31114.0,312.0,124.0,9.6,0.0,2.0,0.0,0
23346.0,312.0,61.0,8.6,27881.0,329.0,79.0,9.2,0.0,2.0,0.0,0
29865.0,344.0,78.0,9.2,24659.0,328.0,75.0,9.0,1.0,1.0,1.0,0
24735.0,313.0,56.0,9.0,30272.0,352.0,104.0,9.6,0.0,2.0,0.0,0
24593.0,317.0,87.0,8.6,33417.0,347.0,73.0,9.6,2.0,2.0,1.0,0
27988.0,311.0,86.0,9.2,25560.0,333.0,80.0,9.2,2.0,0.0,2.0,0
25431.0,348.0,85.0,9.4,26282.0,354.0,69.0,9.6,2.0,0.0,0.0,1
30156.0,353.0,88.0,9.2,24835.0,270.0,92.0,8.6,2.0,0.0,3.0,1
28494.0,370.0,111.0,9.4,25274.0,354.0,96.0,9.2,3.0,1.0,2.0,1
24854.0,329.0,72.0,8.6,29220.0,365.0,105.0,9.8,2.0,2.0,0.0,0
28816.0,333.0,92.0,9.2,25087.0,288.0,67.0,8.0,2.0,0.0,1.0,1
25891.0,396.0,70.0,9.4,24738.0,340.0,129.0,9.2,2.0,1.0,0.0,0
29057.0,341.0,105.0,9.6,22603.0,353.0,84.0,8.8,0.0,0.0,1.0,1
26788.0,347.0,93.0,9.8,28910.0,381.0,94.0,9.6,1.0,1.0,0.0,0
27802.0,272.0,63.0,8.8,28006.0,299.0,63.0,8.6,2.0,2.0,2.0,1
27247.0,345.0,115.0,9.6,26226.0,390.0,80.0,9.8,0.0,1.0,0.0,1
29390.0,376.0,100.0,9.6,26111.0,352.0,76.0,9.0,3.0,0.0,1.0,0
25035.0,351.0,91.0,8.8,30095.0,361.0,82.0,9.4,1.0,2.0,1.0,0
28430.0,395.0,75.0,9.6,24202.0,386.0,88.0,9.2,3.0,0.0,2.0,1
21596.0,310.0,98.0,8.8,30844.0,419.0,67.0,9.8,2.0,2.0,0.0,0
28488.0,303.0,79.0,9.2,27993.0,316.0,84.0,9.2,1.0,1.0,1.0,0
23515.0,249.0,62.0,8.8,29020.0,381.0,76.0,9.4,0.0,2.0,0.0,0
33369.0,387.0,94.0,9.6,21831.0,248.0,54.0,8.4,2.0,0.0,1.0,1
29128.0,328.0,68.0,9.2,25929.0,309.0,65.0,9.0,2.0,0.0,1.0,1
27561.0,279.0,100.0,9.8,27672.0,337.0,84.0,9.2,0.0,2.0,0.0,0
31224.0,280.0,78.0,8.8,25966.0,328.0,65.0,8.4,2.0,0.0,2.0,1
22050.0,341.0,84.0,8.6,27591.0,397.0,88.0,9.8,0.0,1.0,0.0,0
29051.0,277.0,100.0,9.4,28990.0,341.0,86.0,9.0,3.0,1.0,0.0,1
27202.0,346.0,78.0,9.0,29815.0,390.0,95.0,9.8,0.0,2.0,1.0,0
23662.0,273.0,92.0,8.6,25560.0,326.0,72.0,9.2,0.0,0.0,1.0,0
25480.0,346.0,108.0,9.0,25778.0,352.0,86.0,9.6,2.0,0.0,1.0,0
25772.0,345.0,72.0,9.4,28250.0,331.0,84.0,9.2,2.0,2.0,1.0,0
27259.0,344.0,80.0,9.0,23934.0,350.0,73.0,9.0,1.0,0.0,1.0,1
27583.0,365.0,87.0,9.4,26220.0,323.0,87.0,8.8,1.0,1.0,1.0,0
23793.0,327.0,79.0,8.8,28049.0,366.0,92.0,9.2,0.0,2.0,0.0,0
33620.0,361.0,119.0,9.8,17949.0,244.0,56.0,7.6,3.0,0.0,7.0,1
26377.0,362.0,68.0,9.0,29099.0,387.0,107.0,9.4,1.0,1.0,2.0,0
26194.0,365.0,79.0,9.0,29062.0,320.0,104.0,9.4,0.0,2.0,0.0,0
30713.0,315.0,109.0,10.0,25866.0,343.0,88.0,9.2,2.0,0.0,1.0,1
31261.0,382.0,80.0,10.0,26031.0,375.0,87.0,9.0,1.0,1.0,1.0,1
27367.0,389.0,107.0,9.4,22998.0,375.0,72.0,9.0,1.0,0.0,2.0,1
26596.0,390.0,67.0,9.6,23604.0,339.0,123.0,9.2,1.0,0.0,0.0,1
25237.0,316.0,106.0,9.8,25625.0,335.0,92.0,9.2,1.0,2.0,0.0,0
25114.0,312.0,87.0,9.2,27414.0,347.0,92.0,9.2,0.0,1.0,0.0,0
27150.0,325.0,79.0,9.6,24203.0,329.0,100.0,8.8,1.0,0.0,1.0,1
28426.0,381.0,90.0,9.4,24706.0,349.0,92.0,9.4,2.0,0.0,1.0,1
28933.0,347.0,63.0,9.0,24610.0,339.0,81.0,9.0,2.0,0.0,2.0,1
22660.0,368.0,76.0,9.0,24167.0,347.0,78.0,9.2,1.0,0.0,0.0,0
27173.0,283.0,79.0,9.0,32364.0,352.0,111.0,10.2,1.0,2.0,1.0,0
29259.0,365.0,77.0,9.6,23459.0,328.0,73.0,9.0,2.0,0.0,2.0,1
27650.0,357.0,108.0,9.6,25549.0,348.0,68.0,9.0,3.0,1.0,0.0,1
24918.0,414.0,91.0,9.6,22974.0,383.0,86.0,9.2,1.0,0.0,0.0,1
27798.0,321.0,97.0,9.6,29056.0,355.0,64.0,9.2,1.0,1.0,0.0,1
23820.0,295.0,47.0,8.8,27669.0,311.0,76.0,9.0,0.0,1.0,0.0,1
27065.0,342.0,80.0,9.4,24921.0,351.0,82.0,8.8,2.0,1.0,1.0,1
24951.0,384.0,55.0,8.8,27886.0,327.0,89.0,8.8,0.0,1.0,1.0,0
27729.0,338.0,93.0,9.2,24602.0,336.0,84.0,9.2,1.0,0.0,2.0,0
22808.0,303.0,61.0,8.0,31202.0,329.0,92.0,9.6,1.0,2.0,0.0,0
27185.0,344.0,88.0,9.4,26978.0,354.0,92.0,9.4,1.0,2.0,0.0,1
22602.0,343.0,98.0,9.4,26889.0,386.0,98.0,9.8,2.0,1.0,0.0,0
27547.0,338.0,63.0,9.2,27538.0,356.0,87.0,9.4,2.0,1.0,1.0,1
25679.0,325.0,94.0,9.0,28159.0,374.0,75.0,9.0,0.0,1.0,1.0,0
23068.0,304.0,93.0,9.2,25626.0,358.0,88.0,9.4,1.0,0.0,1.0,0
23002.0,281.0,84.0,8.6,33107.0,374.0,76.0,9.8,1.0,1.0,0.0,0
29437.0,345.0,85.0,9.6,25032.0,337.0,75.0,9.2,2.0,1.0,1.0,1
24832.0,336.0,71.0,9.0,28935.0,388.0,69.0,9.8,3.0,1.0,0.0,0
21469.0,281.0,81.0,8.8,34010.0,332.0,96.0,9.6,0.0,4.0,0.0,0
27840.0,345.0,104.0,9.4,23680.0,341.0,80.0,8.8,2.0,0.0,2.0,1
28477.0,325.0,84.0,9.4,28353.0,357.0,68.0,9.4,2.0,3.0,2.0,1
25836.0,318.0,76.0,9.2,30488.0,380.0,75.0,9.2,1.0,2.0,0.0,0
32188.0,392.0,78.0,9.8,19986.0,275.0,69.0,8.2,3.0,0.0,3.0,1
27201.0,329.0,85.0,9.4,23542.0,375.0,96.0,9.2,3.0,0.0,2.0,1
22996.0,331.0,64.0,9.0,27291.0,373.0,107.0,9.4,2.0,1.0,0.0,1
32590.0,381.0,71.0,9.8,25051.0,319.0,76.0,9.2,1.0,0.0,2.0,1
22630.0,300.0,88.0,8.4,27531.0,365.0,99.0,9.4,1.0,1.0,1.0,0
28194.0,348.0,95.0,9.2,27622.0,346.0,94.0,9.0,1.0,1.0,2.0,1
24333.0,324.0,65.0,8.6,29239.0,348.0,97.0,9.6,2.0,2.0,0.0,0
26425.0,337.0,85.0,8.8,26813.0,325.0,98.0,9.0,1.0,2.0,1.0,0
26781.0,325.0,66.0,8.6,32495.0,340.0,97.0,9.2,0.0,3.0,1.0,0
24910.0,339.0,97.0,9.0,28893.0,366.0,92.0,9.4,0.0,1.0,0.0,0
24201.0,272.0,69.0,8.6,33184.0,305.0,80.0,9.4,0.0,3.0,0.0,0
24184.0,311.0,76.0,8.8,28123.0,340.0,108.0,9.4,0.0,3.0,0.0,0
23857.0,320.0,52.0,8.4,25226.0,285.0,98.0,9.0,0.0,0.0,0.0,0
27375.0,312.0,79.0,8.8,33260.0,287.0,79.0,9.6,1.0,2.0,1.0,0
23060.0,345.0,90.0,8.6,25198.0,360.0,79.0,9.2,2.0,0.0,1.0,0
26110.0,376.0,85.0,9.6,24051.0,368.0,75.0,8.6,3.0,1.0,1.0,1
25976.0,352.0,75.0,9.2,34167.0,349.0,64.0,9.8,0.0,3.0,0.0,0
31574.0,348.0,64.0,9.0,20354.0,189.0,64.0,7.4,2.0,0.0,8.0,1
22642.0,325.0,58.0,8.8,30811.0,398.0,91.0,9.6,0.0,3.0,0.0,0
27413.0,362.0,84.0,9.4,25407.0,356.0,86.0,9.0,1.0,1.0,2.0,1
23386.0,329.0,83.0,9.2,25142.0,391.0,72.0,9.0,1.0,0.0,0.0,0
31690.0,290.0,128.0,9.6,21733.0,334.0,68.0,8.2,3.0,0.0,4.0,1
25431.0,345.0,87.0,9.2,23474.0,372.0,76.0,9.2,1.0,0.0,0.0,1
23640.0,311.0,68.0,8.8,26362.0,337.0,88.0,9.2,1.0,1.0,0.0,1
24305.0,347.0,97.0,9.0,23710.0,354.0,83.0,9.0,0.0,0.0,1.0,1
